"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115122044",24.9484102847595,-0.0138432875501103,0.214597566949602,-0.064688228161779,0.948422235757229,0.979531377215481,"uncharacterized LOC115122044, transcript variant X2","gonad"
"LOC115107022",85.8909486571101,-0.013865474759177,0.120767737480371,-0.114803054935264,0.908601227581091,0.963122913754547,"muskelin-like","gonad"
"LOC115124189",95.6657532494504,-0.0139206626855729,0.109010141219663,-0.12772811418524,0.898364140416726,0.957894660065214,"germ cell-less protein-like 1, transcript variant X3","gonad"
"LOC115113809",15.0692178415743,-0.0139319128657122,0.154424370509196,-0.0901939000844445,0.928133131599288,0.972858942557298,"serine/threonine-protein kinase WNK4-like","gonad"
"LOC115139565",140.935704672963,-0.0139375296994908,0.117748562210861,-0.118379708190421,0.905766803233121,0.961469582869108,"translocating chain-associated membrane protein 2-like","gonad"
"LOC115135911",538.036698488723,-0.0139411550531784,0.0905530214112295,-0.153956730729051,0.877643852615448,0.949230956147456,"clathrin heavy chain 1-like, transcript variant X5","gonad"
"LOC115116076",20.9438956578382,-0.0139603057823374,0.202222110537045,-0.0690019213862892,0.944988090101614,0.978642374174524,"zinc finger protein 703-like","gonad"
"LOC115142034",1716.10341602688,-0.0139644608919981,0.176227863776157,-0.079240853328821,0.936841050478338,0.976230548170565,"endonuclease domain-containing 1 protein-like","gonad"
"LOC115146249",411.373916957072,-0.0139908085922379,0.189443812576394,-0.0738476450737081,0.94113161520802,0.97763993246508,"thrombospondin-1-like","gonad"
"LOC115106985",12.2346604653305,-0.0139988983797286,0.200237949306205,-0.0697728160395562,0.944374484090188,0.978642374174524,"protein CASC1-like, transcript variant X1","gonad"
"LOC115128273",88.5695587240057,-0.0140317965914955,0.104941261032404,-0.133711038356057,0.893631076204371,0.955510882810103,"probable ATP-dependent RNA helicase ddx6, transcript variant X2","gonad"
"LOC115114215",3253.53921893942,-0.0140375551518163,0.145289634692841,-0.0966196765219062,0.923028429998055,0.970583805509566,"40S ribosomal protein S15-like","gonad"
"LOC115106436",17.8053320441664,-0.0140470626219286,0.210481175243927,-0.0666681062518283,0.946845925326211,0.978798694056397,"delta-1-pyrroline-5-carboxylate synthase-like, transcript variant X3","gonad"
"LOC115114636",20.4184928325055,-0.0141089947048711,0.143900768170119,-0.0981062914705364,0.921847891758543,0.97016395233704,"zinc finger protein 333-like, transcript variant X2","gonad"
"LOCNA.4416",123.218756601099,-0.0141289736384264,0.212327898482416,-0.0665813197952262,0.94691501738498,0.978798694056397,NA,"gonad"
"LOC115110970",16.1482082544215,-0.0141339788365839,0.214422956587748,-0.0657664363961932,0.947563778237744,0.979093656258344,"glial cell line-derived neurotrophic factor-like","gonad"
"LOC115108008",102.924919741001,-0.0141396572193589,0.117484822007538,-0.120332068211793,0.904220101909341,0.960420016248016,"ATPase family AAA domain-containing protein 2B-like, transcript variant X2","gonad"
"LOC115119531",137.668675110875,-0.0142032983831832,0.156777535975485,-0.0905691736061931,0.92783492713236,0.972779739389546,"netrin-G2-like, transcript variant X5","gonad"
"LOC115105981",37.3270216707594,-0.0142185497412853,0.154453204467172,-0.0919773210925047,0.92671605834498,0.972261112852516,"LIM/homeobox protein Lhx6-like, transcript variant X1","gonad"
"LOC115140895",40.3294007583799,-0.0143035848795026,0.130730081502722,-0.109410560099204,0.912876858284543,0.965302388463266,"RNA-binding protein 42-like, transcript variant X2","gonad"
"LOC115122040",10.7105067032589,-0.0143424594346749,0.200329780051681,-0.0716766416634383,0.942859245591373,0.978586700956278,"protein Hook homolog 2-like, transcript variant X1","gonad"
"LOC115120222",64.9462925381632,-0.01437690886911,0.161966510654691,-0.0887268160115495,0.929299020484264,0.973264570205007,"E3 ubiquitin-protein ligase RNF165-like","gonad"
"LOC115136350",1279.50119604717,-0.0143835062108482,0.182363559331228,-0.0788731109373468,0.937133550958548,0.976320428467682,"steroid 17-alpha-hydroxylase/17,20 lyase","gonad"
"LOC115101578",57.0828435460176,-0.0143985903154298,0.168232026812575,-0.08552903266373,0.931840815302601,0.974495638844084,"neuropilin-1a-like","gonad"
"LOC115146044",54.402581433966,-0.0144272744554575,0.140808661727467,-0.102433920380338,0.918412260697104,0.968309812267699,"pinin-like","gonad"
"LOC115105350",392.745702112929,-0.0144883635373897,0.109813482012758,-0.131939898100148,0.895031830351347,0.956078599143835,"histone H3.3","gonad"
