"gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","description","treatment"
"LOC115112827",73.9283352640066,3.55956694413629,0.328616119254766,0.00107281920463127,0.0651305078424534,"serum amyloid A-5 protein-like","liver"
"LOC115143107",70.0593520219347,2.9150977413157,0.559185401946116,0.188930122215003,0.509765257826169,"uncharacterized LOC115143107, transcript variant X1","liver"
"LOC115138574",64.640341795556,1.57433936228592,0.236797044424837,0.0279722283493636,0.232593816289407,"sacsin-like, transcript variant X3","liver"
"smc5",119.328697531419,1.11423515849439,0.310471136852701,0.0613334702303382,0.323326800909387,"structural maintenance of chromosomes 5","liver"
"LOC115117925",79.5360811812178,0.9447950642923,0.181743521242157,0.0669644893362486,0.334585404241115,"lysozyme C II","liver"
"LOC115122299",289.917971707057,0.938490928101726,0.309495742565532,8.77156522313642e-05,0.0290814747469895,"mannose-binding protein C-like","liver"
"LOC115127642",126.239346903355,0.880281137283511,0.209554947197309,0.337610623199059,0.642854561010753,"lysozyme C II","liver"
"LOC115132763",115.306453899614,0.755089696507942,0.461507141703997,0.00228048111253246,0.0874718206443201,"protein S100-A1-like, transcript variant X1","liver"
"LOC115107125",108.583073596139,0.749360147593581,0.726571054062827,0.00420568020434691,0.107371334663571,"anoctamin-4-like, transcript variant X2","liver"
"LOC115146293",46.7356256965599,0.747219009805044,0.221516229441849,3.08815706047042e-05,0.0266090237597237,"MARCKS-related protein 1-A-like","liver"
"LOC115128224",85.0745774021184,0.677732320627673,0.343577057567604,0.00139066898915579,0.0676872164894276,"ATPase inhibitor A, mitochondrial-like","liver"
"LOC115108050",229.733258146964,0.669109477764544,0.308552392890843,0.000927862050912837,0.061467463240845,"kinesin-like protein KIF14, transcript variant X1","liver"
"LOC115131673",100.828268389963,0.662538337280736,0.177224932847298,8.22039500787107e-06,0.0266090237597237,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 5-like","liver"
"LOC115103576",155.560057498132,0.662169354179529,0.271999041818562,0.000517085627282196,0.0524348943476314,"dispanin subfamily A member 2b-like","liver"
"LOC115123160",252.12253219629,0.641692459056332,0.315748588511322,0.00127354098616704,0.0670100982937018,"ferritin, middle subunit-like","liver"
"LOC115123393",64.7158361251913,0.631520208113218,0.190384933839978,0.083760151850159,0.369749661724783,"COP9 signalosome complex subunit 1-like","liver"
"LOC115140820",44.8772531554541,0.619910023844803,0.254642831135381,0.000514333619570576,0.0524348943476314,"zinc finger MYM-type protein 1-like, transcript variant X1","liver"
"LOC115122168",47.333644407078,0.619559510855278,0.296634301197278,0.00113298286672144,0.0652607246374232,"transcription factor jun-B-like","liver"
"LOC115133286",1165.23663080331,0.610113056777594,0.180897711021807,0.0417499456264032,0.274093247682177,"40S ribosomal protein S4","liver"
"LOC115103957",358.411584845549,0.6047695932846,0.539272757996219,0.0044272422413283,0.108269851319413,"cathepsin S-like","liver"
"LOC115115591",159.659982995134,0.603586309560635,0.266325435577498,0.000784378204723866,0.0562441821509167,"dispanin subfamily A member 2b-like","liver"
"LOC115110057",3360.3129211003,0.602953150370224,0.282433692198936,0.00116646202680761,0.0658584460335578,"ferritin, middle subunit-like","liver"
"wdr45",103.888393846575,0.588165490869412,0.180117858849803,4.74585435863265e-05,0.0266090237597237,"WD repeat domain 45","liver"
"LOC115122904",1451.66527029585,0.586522126785164,0.173269760803781,0.0265067226952032,0.22778836580992,"40S ribosomal protein S4-like","liver"
"LOC115123568",154.235709163636,0.584187894829049,0.4322772518936,0.00365693180237228,0.103727209317179,"ferritin, middle subunit-like, transcript variant X2","liver"
"LOC115134326",114.47635109517,0.583658585600313,0.382681845933886,0.00296964366106904,0.0963598167264125,"heat shock factor-binding protein 1-like","liver"
"LOC115123161",148.108566323141,0.569531665728394,0.173813013932157,4.69505305261578e-05,0.0266090237597237,"ferritin, middle subunit-like","liver"
"LOC115133295",217.205891168774,0.564875405873597,0.171644420361764,4.46044153184795e-05,0.0266090237597237,"oligosaccharyltransferase complex subunit ostc, transcript variant X2","liver"
"LOC115125749",80.1559409703033,0.556783837249479,0.395035611089346,0.00353349616685392,0.102308304400293,"trypsinogen-like protein 3","liver"
"LOC115141395",103.474588566078,0.550391300653435,0.419477466215703,0.00389610849837197,0.105750221684418,"NADP-dependent malic enzyme-like","liver"
"LOC115102635",163.755141995053,0.538311693790252,0.224446438463578,0.000612677198683964,0.0524348943476314,"keratin, type I cytoskeletal 18-like","liver"
"atp5mpl",683.925896584146,0.535762730829983,0.22695609997257,0.000676464543682208,0.0537932227271795,"ATP synthase membrane subunit 6.8PL","liver"
"LOC115117313",95.6016421759522,0.532061582017884,0.366752501813881,0.00343687693016915,0.101594801820602,"HMG domain-containing protein 4-like, transcript variant X1","liver"
"LOC115105984",82.9916507740992,0.519888196271974,0.216763131661263,0.000612947755392078,0.0524348943476314,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 8-like","liver"
"LOC115106387",42.5959204661262,0.515948746669576,0.167241149636814,9.27145847406678e-05,0.0290814747469895,"dnaJ homolog subfamily C member 9-like, transcript variant X1","liver"
"LOC115125161",136.916425934153,0.512579980830865,0.160160877115599,6.41241551709696e-05,0.0278496138534842,"60S ribosomal protein L32-like","liver"
"LOC115135536",522.407341118967,0.511868008054337,0.20750891544928,0.000540762169236155,0.0524348943476314,"V-type proton ATPase catalytic subunit A-like","liver"
"LOC115111051",44.605940740642,0.486114427848626,0.198481028097164,0.000565660806015337,0.0524348943476314,"28S ribosomal protein S36, mitochondrial-like, transcript variant X1","liver"
"LOC115134971",51.3612023673969,0.480111145690997,0.187409981542513,0.000435056733346424,0.0513472241377666,"voltage-dependent anion-selective channel protein 2-like","liver"
"LOC115128702",153.550384216592,0.47769740071609,0.134417362900468,1.93122531444276e-05,0.0266090237597237,"26S proteasome complex subunit SEM1","liver"
"grpel1",142.98283190015,0.475577368235966,0.215071033539698,0.00101989124202362,0.0632780873897293,"GrpE like 1, mitochondrial","liver"
"LOC115111714",43.1851323603949,0.474746364185126,0.184565350158694,0.00043085602293866,0.0513472241377666,"septin-2-like","liver"
"LOC115145095",311.162069601426,0.473923915710478,0.178467024693231,0.000342005297514066,0.0513472241377666,"proteasome subunit beta type-5-like","liver"
"ndufaf1",48.068698233484,0.471911571583345,0.201844204963956,0.000787059918908581,0.0562441821509167,"NADH:ubiquinone oxidoreductase complex assembly factor 1, transcript variant X1","liver"
"LOC115126268",41.4278903802288,0.471410241706421,0.368788249549672,0.0045263872665622,0.109213600457308,"ferritin, middle subunit-like","liver"
"LOC115125976",519.08057814341,0.470226373082422,0.19801801194864,0.0007090967307952,0.054102164082023,"60S ribosomal protein L3","liver"
"zmat2",94.898061111777,0.469598883746011,0.230964530295368,0.00147956386299672,0.0707933692413516,"zinc finger matrin-type 2","liver"
"LOC115123569",173.917895044511,0.46170162210315,0.286155532917998,0.00307515279141305,0.0987738039056392,"ferritin, middle subunit-like, transcript variant X1","liver"
"dmac2l",40.6520178902742,0.461147194021495,0.237424160088466,0.00174127994580647,0.0768067701095574,"distal membrane arm assembly complex 2 like","liver"
"LOC115130477",169.720784417405,0.458225360565798,0.211402372557757,0.00114060721427115,0.0652607246374232,"lysozyme g-like","liver"
"LOC115144160",50.8693754162633,0.455747698786987,0.251619982225425,0.00231990285097152,0.0874718206443201,"protein Tob1-like","liver"
"LOC115135049",94.6064474653255,0.452719545829915,0.148903021411893,0.000114146081588133,0.0317880970229787,"bladder cancer-associated protein, transcript variant X2","liver"
"LOC115118779",172.382657034697,0.449090392290054,0.245346119801317,0.202974340276923,0.525034415797146,"carnitine O-acetyltransferase-like","liver"
"LOC115105069",181.193886984798,0.442257575803151,0.154823667963602,0.000203477137230581,0.0441858429539947,"eukaryotic translation initiation factor 1b","liver"
"LOC115139187",143.999694322358,0.439828008567639,0.129972040630421,3.76913445260765e-05,0.0266090237597237,"splicing factor 3B subunit 6","liver"
"cryz",50.1634035257091,0.435375187598847,0.22712463043176,0.00194590170386781,0.0796127610147656,"crystallin zeta, transcript variant X1","liver"
"LOC115109447",704.516091075761,0.435035611693893,0.216688510402863,0.00161836503347753,0.0743418187957702,"ADP-ribosylation factor 4-like","liver"
"znhit2",158.25734298771,0.43326834522013,0.142516334741362,0.00011823415470821,0.0317880970229787,"zinc finger HIT-type containing 2, transcript variant X2","liver"
"LOC115141548",123.209165585089,0.4328938263409,0.24213871518129,0.00241686220696315,0.0874718206443201,"flavin reductase (NADPH)-like, transcript variant X2","liver"
"LOC115147159",403.724922292986,0.429659458351086,0.264878825212859,0.00320741782066829,0.0987738039056392,"phosphatidylinositol 3-kinase regulatory subunit alpha-like, transcript variant X1","liver"
"LOC115143174",80.8883605309104,0.426853045844429,0.125501773175517,0.311918418347892,0.625589761833629,"signal transducer and activator of transcription 1-alpha/beta-like, transcript variant X1","liver"
"LOC115138705",700.210109238123,0.424921284550793,0.133781507969598,7.8323148800462e-05,0.0290814747469895,"proteasome subunit alpha type-3","liver"
"ndufb5",193.309710071905,0.423840738477676,0.170404521983512,0.000578647771451679,0.0524348943476314,"NADH:ubiquinone oxidoreductase subunit B5","liver"
"LOC115116225",40.7909561281606,0.420351267530049,0.170700046511205,0.788886456319904,0.928374540673718,"nicotinamide phosphoribosyltransferase-like","liver"
"LOC115135968",118.176869419857,0.41912323307235,0.138361065012522,0.000127072854896958,0.0326115153976465,"malate dehydrogenase, mitochondrial-like","liver"
"LOC115111363",98.3469336555326,0.418610582119611,0.135833810745227,0.000108841121123559,0.0317880970229787,"glutaredoxin-1-like, transcript variant X1","liver"
"LOC115123135",47.6757598714433,0.415115296241377,0.181602195752217,0.000960192604155565,0.0616904042171354,"syndecan-4-like","liver"
"dhfr",121.315096438226,0.414648671643204,0.209829206249134,0.00182276140450988,0.0773782773673894,"dihydrofolate reductase","liver"
"LOC115140067",42.96553516248,0.413870674111633,0.157132711197118,0.000404362561252376,0.0513472241377666,"26S proteasome non-ATPase regulatory subunit 9-like","liver"
"bbs2",42.9962955828453,0.411264962916252,0.230750941354273,0.00260215937622532,0.0918236989885509,"Bardet-Biedl syndrome 2, transcript variant X2","liver"
"LOC115147101",65.6823138431096,0.41124260434708,0.193564137548835,0.00135344697657352,0.0676244392011865,"dolichol phosphate-mannose biosynthesis regulatory protein-like, transcript variant X2","liver"
"LOC115140097",81.1122763616699,0.406670430441382,0.143096196527587,0.000228249254223109,0.046024831762274,"transcobalamin-2-like","liver"
"mrpl21",51.7896821508788,0.405188409697466,0.155283084719764,0.000444141149424496,0.0513472241377666,"mitochondrial ribosomal protein L21, transcript variant X1","liver"
"LOC115132717",76.6393436159539,0.397860437349707,0.147991717572782,0.000353389918377123,0.0513472241377666,"ras-related protein Rab-39B-like","liver"
"LOC115107636",84.8333385619588,0.39642705787477,0.141240276800445,0.000257584384358609,0.0497908750356821,"COP9 signalosome complex subunit 8-like, transcript variant X1","liver"
"LOC115101639",40.2833201049163,0.395746491357751,0.15373191101701,0.000483132510113889,0.0514672858887362,"mRNA export factor, transcript variant X2","liver"
"LOC115142782",62.9232902367079,0.392321807685749,0.196264367411001,0.00182086352976739,0.0773782773673894,"myosin regulatory light polypeptide 9","liver"
"LOC115133187",275.556666573045,0.388367278172419,0.220484648478761,0.00278128877027544,0.0923574532301717,"aldo-keto reductase family 1 member B1-like","liver"
"LOC115110214",169.6555699466,0.387646007470233,0.201058058023057,0.00212356600227321,0.0851112591503767,"nucleoside diphosphate kinase A-like","liver"
"LOC115135462",42.7807655211516,0.386714006735748,0.373356908269506,0.00618784658674094,0.127972827211499,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like","liver"
"LOC115104196",106.875930269911,0.385001142116894,0.144640604681539,0.000400117300497082,0.0513472241377666,"SUMO-conjugating enzyme UBC9-B, transcript variant X2","liver"
"anapc16",283.993417182409,0.384527285935116,0.142681330202303,0.000366294025885155,0.0513472241377666,"anaphase promoting complex subunit 16","liver"
"LOC115121896",83.8215562505802,0.380687459667238,0.145844067922264,0.000458436292862373,0.0513472241377666,"vacuolar protein sorting-associated protein 29, transcript variant X2","liver"
"LOC115132815",158.184996508307,0.377946309527454,0.182956167169397,0.00165799951524628,0.0754924617990361,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like","liver"
"LOC115109368",21560.2011986255,0.376666849601348,0.193284249152188,0.00235418239653754,0.0874718206443201,"metallothionein A","liver"
"LOC115111365",91.1797224554729,0.373574176813963,0.169772899844235,0.00126498587420128,0.0670100982937018,"osteoclast-stimulating factor 1-like","liver"
"LOC115138061",51.945110279101,0.371644326284091,0.184829186565393,0.665528508356554,0.865202385029037,"placenta-specific gene 8 protein-like, transcript variant X2","liver"
"LOC115110656",73.048111008013,0.36956051450142,0.150114100005095,0.000706229330442153,0.054102164082023,"SEC14-like protein 1, transcript variant X2","liver"
"LOC115110056",72.4125409997342,0.368730372493214,0.425717531379004,0.00714252920110433,0.131786666239984,"ferritin, middle subunit-like","liver"
"LOC115112959",335.047571698218,0.365291308804888,0.214678892721673,0.00318524352826183,0.0987738039056392,"cell cycle control protein 50C-like","liver"
"LOC115112928",104.181276359076,0.364470198065343,0.168331778921834,0.907221659661807,0.969582154056257,"myocardin-related transcription factor A-like, transcript variant X4","liver"
"LOC115138148",46.0042446110076,0.363062287807762,0.185608931278111,0.00216520289393234,0.0860896868953662,"Y-box-binding protein 2-A-like, transcript variant X3","liver"
"LOC115114956",643.122525833237,0.360929818461018,0.267368795353696,0.00534859990916707,0.117502704619289,"40S ribosomal protein S17-like","liver"
"sugt1",106.345275197893,0.358717641028685,0.231275897319077,0.00418272051819562,0.107371334663571,"SGT1 homolog, MIS12 kinetochore complex assembly cochaperone, transcript variant X2","liver"
"ddx49",62.2699235784404,0.358327874515684,0.295654962092815,0.00603130189595409,0.126590076225118,"DEAD-box helicase 49","liver"
"LOC115126009",252.464003404165,0.358069875938024,0.140921436370053,0.000585628005459406,0.0524348943476314,"ATP synthase F(0) complex subunit B1, mitochondrial-like","liver"
"LOC115116869",559.328758645918,0.357578048706849,0.123215786559148,0.000215684883173706,0.045102105570324,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115134514",107.365890738346,0.356681831722221,0.133947718048882,0.000428993683539396,0.0513472241377666,"40S ribosomal protein S13","liver"
"LOC115114120",55.4078827367149,0.35626820626402,0.390455013119305,0.00730577139997436,0.132364658484469,"mesoderm induction early response protein 1-like, transcript variant X1","liver"
"LOC115132128",363.373681509995,0.355290176471475,0.551185426186325,0.00765345024073002,0.133781362412265,"neurotensin receptor type 1-like","liver"
"psmd5",44.1028096034287,0.354992212687964,0.133304379493832,0.000439204942062872,0.0513472241377666,"proteasome 26S subunit, non-ATPase 5","liver"
"LOC115112920",65.1284244089857,0.352094207789899,0.105707817488515,5.55437163816869e-05,0.0266090237597237,"renin receptor-like","liver"
"LOC115106415",338.497566742022,0.351747345797476,0.230687338710025,0.00427384626589252,0.107371334663571,"zinc transporter ZIP11-like, transcript variant X2","liver"
"LOC115105093",52.0343433136211,0.351002400259844,0.159068582846609,0.0013172308701109,0.0670100982937018,"cullin-2-like, transcript variant X2","liver"
"LOC115145216",204.780302746805,0.350335598506931,0.123633600471642,0.000268383879765443,0.0497908750356821,"V-type proton ATPase 16 kDa proteolipid subunit","liver"
"LOC115121200",611.625340051307,0.348904251372066,0.238200679110716,0.0049558905889835,0.113402271416958,"transcription factor BTF3, transcript variant X2","liver"
"LOC115110978",1606.54115977384,0.34796319312025,0.170852481094191,0.00190538661518742,0.0796127610147656,"cytochrome c oxidase subunit 7C, mitochondrial-like","liver"
"ndufa1",731.06682744857,0.347049278633739,0.185324556213008,0.00262569069167079,0.0920785692246787,"NADH:ubiquinone oxidoreductase subunit A1","liver"
"LOC115123317",75.3482378700743,0.346215468285847,0.147003323243831,0.000982935010706394,0.0622184253250212,"cytochrome c, transcript variant X1","liver"
"gps1",67.9021499002825,0.345159771513161,0.11356507928562,0.000145892367852013,0.0358134047344549,"G protein pathway suppressor 1, transcript variant X3","liver"
"LOC115131775",1336.90479125622,0.344916570252886,0.157944690041311,0.00114203426710012,0.0652607246374232,"40S ribosomal protein S27","liver"
"LOC115140758",171.694610596652,0.343952520752259,0.153005491486758,0.00124038495043551,0.0670100982937018,"tumor necrosis factor receptor superfamily member 1A-like, transcript variant X3","liver"
"LOC115132418",125.043507466417,0.342446085032844,0.13960621454906,0.000768633294854202,0.0562441821509167,"serine/threonine-protein kinase PINK1, mitochondrial-like","liver"
"LOC115125925",76.5594708916325,0.34120724402556,0.141483312298127,0.000846301598268271,0.05827096126613,"peptidyl-prolyl cis-trans isomerase A-like","liver"
"LOC115145882",67.8220315411759,0.340322956328073,0.161774885568729,0.00171591188138856,0.0768067701095574,"MICOS complex subunit Mic10-like","liver"
"hadh",65.2671928821802,0.337289306754314,0.23778923663707,0.00519828903052502,0.116147836617255,"hydroxyacyl-CoA dehydrogenase","liver"
"LOC115120964",679.334056449519,0.334876316461585,0.138818929990124,0.00088716958379898,0.0603489092786631,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like","liver"
"LOC115108361",39.8870555138663,0.33429356771643,0.256183064651844,0.00593097989626311,0.12588839283572,"alpha/beta hydrolase domain-containing protein 17A-like, transcript variant X2","liver"
"LOC115101234",262.800734807577,0.333782753013333,0.140427703230417,0.000961522417837038,0.0616904042171354,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","liver"
"LOC115140186",155.996380722397,0.331588868852018,0.124735466341662,0.000477871978136389,0.0514672858887362,"dynein light chain 1, cytoplasmic-like","liver"
"LOC115113712",765.507935780703,0.331296513044068,0.130444926698725,0.000644644927737875,0.052561951787021,"ferritin, heavy subunit-like","liver"
"LOC115138170",325.028728089755,0.327310571749807,0.166833943442588,0.0023914266245787,0.0874718206443201,"ependymin-like","liver"
"nenf",104.080672406611,0.327277453134672,0.14264480441604,0.00119500400514943,0.0668019070601356,"neudesin neurotrophic factor","liver"
"LOC115102205",485.663604983162,0.32642600911166,0.165653429153882,0.00235776719900559,0.0874718206443201,"60S ribosomal protein L22","liver"
"LOC115131682",54.3220645629895,0.32641926332692,0.167407205153956,0.00240421670949036,0.0874718206443201,"elongin-A-like","liver"
"npc2",398.110129019525,0.324440711478967,0.143135999090083,0.00129243155440105,0.0670100982937018,"NPC intracellular cholesterol transporter 2","liver"
"nccrp1",43.6297492450123,0.323972898894087,0.188714264610427,0.0036989892632379,0.103902952140503,"non-specific cytotoxic cell receptor protein 1 homolog (zebrafish)","liver"
"LOC115103192",66.905700812383,0.323413081069659,0.211397722192992,0.00484582740546488,0.112590705889937,"transmembrane protein 56-B-like, transcript variant X2","liver"
"LOC115142321",89.2864026483266,0.322452527853349,0.169021720188519,0.00272529935168698,0.0922501561356199,"MAP kinase-activated protein kinase 2-like","liver"
"LOC115110806",662.366194763291,0.321836105474332,0.14195414611158,0.00129729716842823,0.0670100982937018,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115114211",842.194092606941,0.320251025878678,0.187834243270463,0.00382502424326788,0.105366345687695,"40S ribosomal protein S28","liver"
"LOC115101480",137.094698707325,0.319937308519466,0.153841131350906,0.00193388729942221,0.0796127610147656,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like","liver"
"ndufb3",301.818280216943,0.319495594395167,0.175468436262679,0.00315417767122186,0.0987738039056392,"NADH:ubiquinone oxidoreductase subunit B3","liver"
"LOC115102139",713.10469079888,0.318782847989376,0.189294253490491,0.00400241368912367,0.10692997132335,"nascent polypeptide-associated complex subunit alpha-like, transcript variant X1","liver"
"LOC115101429",1129.86188689661,0.318565026452669,0.288558031280461,0.00747675483290506,0.132747665995541,"ADP/ATP translocase 2-like","liver"
"LOC115131703",47.6417398541796,0.318292154391796,0.264741548915122,0.0068594728225106,0.131582103041871,"prolyl endopeptidase-like","liver"
"LOC115145073",96.011369336583,0.317334140069948,0.234617893813743,0.00607533672750468,0.127042041346264,"peroxiredoxin-6-like","liver"
"LOC115102637",150.166976849513,0.317204839805035,0.289034417824763,0.00753619877278154,0.133071063197767,"keratin, type II cytoskeletal 8-like","liver"
"LOC115122703",93.9453310222086,0.316380403825161,0.13020830110637,0.000912611277342447,0.0613405151413745,"pyridoxal phosphate homeostasis protein-like, transcript variant X1","liver"
"LOC115138930",247.348124609799,0.314401511961132,0.119827769689636,0.000544295583480513,0.0524348943476314,"ATPase inhibitor B, mitochondrial-like, transcript variant X2","liver"
"LOC115143167",66.2406955859994,0.314172387987474,0.116124386188165,0.000440090232766325,0.0513472241377666,"GTP-binding protein Rheb-like","liver"
"LOC115142868",132.139874556434,0.310803264232949,0.121138634405395,0.000650074553832822,0.052561951787021,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOC115129029",66.222080311856,0.31017951467802,0.194387978061464,0.00467120751345394,0.111865573815839,"thioredoxin-like protein 4A","liver"
"LOC115119183",101.811365475874,0.309056421746945,0.202631530026709,0.00522521262854813,0.116147836617255,"hydroxyacylglutathione hydrolase, mitochondrial-like","liver"
"LOC115141895",52.4232291595452,0.3090505236183,0.172212896477261,0.00339192271228072,0.101326961024005,"vasodilator-stimulated phosphoprotein-like, transcript variant X2","liver"
"LOC115143985",149.714335201736,0.307844258729798,0.110039734626873,0.000347972117628604,0.0513472241377666,"ADP-ribosylation factor 1","liver"
"LOC115142589",99.382477783106,0.306363416136651,0.110835714159624,0.000386280733623982,0.0513472241377666,"phosphoribosyl pyrophosphate synthase-associated protein 1-like, transcript variant X2","liver"
"LOC115101900",100.121047264529,0.306318352459747,0.121947651668762,0.000762457964264388,0.0562441821509167,"gamma-secretase subunit PEN-2","liver"
"LOC115135016",283.984900242854,0.303917275616046,0.128238612285385,0.00110132780093906,0.0652607246374232,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOC115139625",82.9731148521565,0.303263911372692,0.12586146607762,0.00099179211463902,0.0622184253250212,"5'-3' exoribonuclease 2-like","liver"
"LOC115117228",12862.3128120475,0.300415296449442,0.212510998293296,0.00944854233624072,0.149849634916896,"gamma-aminobutyric acid type B receptor subunit 2-like, transcript variant X1","liver"
"LOC115144376",328.080197415305,0.299113433290719,0.200699383666056,0.0056523155801584,0.12274220679067,"cytochrome c oxidase assembly protein COX14 homolog","liver"
"commd9",79.4010147603519,0.29867934751344,0.344895228095298,0.00884993881035174,0.145587918719111,"COMM domain containing 9, transcript variant X1","liver"
"LOC115108282",448.938976710955,0.29797594643313,0.144055179455345,0.00218984736898454,0.0864606870299768,"ATP synthase subunit delta, mitochondrial-like, transcript variant X1","liver"
"LOC115118407",145.306938415996,0.297961121569009,0.44354976607689,0.00910313527987456,0.146846576543348,"c-Myc-binding protein-like","liver"
"sptssa",190.624500402747,0.297393384462887,0.113592554532904,0.000592251899888977,0.0524348943476314,"serine palmitoyltransferase small subunit A","liver"
"LOC115145804",47.2888800859716,0.296078040257909,0.27704829053315,0.00835265446093158,0.140730428171628,"mRNA turnover protein 4 homolog","liver"
"LOC115146361",491.230865527366,0.295592762173306,0.136000683557452,0.00177198037177875,0.0773782773673894,"cytochrome c oxidase subunit 7A2, mitochondrial-like","liver"
"psen2",95.8529032742697,0.295539101294619,0.1181955665733,0.000806903782186372,0.0562441821509167,"presenilin 2, transcript variant X1","liver"
"spata1",68.9687060755248,0.295422922498792,0.330466176214884,0.00887039391416476,0.145587918719111,"spermatogenesis associated 1, transcript variant X1","liver"
"LOC115103239",275.552708701141,0.293582733100157,0.152217519154811,0.00294613303652298,0.0961495209491837,"ubiquitin-60S ribosomal protein L40-like","liver"
"LOC115102499",61.053872350021,0.291302705071431,0.147004119207442,0.0027037743741346,0.0922501561356199,"transcription initiation factor TFIID subunit 8-like","liver"
"LOC115115084",129.996283159779,0.290335193505075,0.126751256464277,0.00138374002167938,0.0676872164894276,"uncharacterized LOC115115084","liver"
"LOC115137610",60.5012822499813,0.290042464753119,0.162200954230983,0.00385974712952295,0.105366345687695,"dehydrogenase/reductase SDR family member 11-like","liver"
"LOC115146927",52.9850741572771,0.289075274982479,0.166426425892232,0.173764060969075,0.491765357509471,"protein mono-ADP-ribosyltransferase PARP14-like","liver"
"LOC115134211",44.6860075302028,0.288850515654754,0.117174354980718,0.000936273793608337,0.061467463240845,"serine/threonine-protein kinase 17B-like","liver"
"LOC115129427",1188.89348656547,0.285919210140357,0.16543058137528,0.00381848041648208,0.105366345687695,"ADP/ATP translocase 2-like","liver"
"LOC115132550",120.331132873945,0.28557788978022,0.17136266342683,0.00471116785136337,0.111865573815839,"ATP synthase F(0) complex subunit B1, mitochondrial-like","liver"
"thoc7",141.127740410038,0.28473658404327,0.148971379780738,0.00315662500867357,0.0987738039056392,"THO complex 7, transcript variant X2","liver"
"LOC115132503",278.287297908528,0.284668210661653,0.159053318614036,0.00391516616238792,0.105750221684418,"myosin light polypeptide 6-like","liver"
"LOC115103161",349.845892906869,0.284181082631489,0.196094550091067,0.00639709942904383,0.129820117443892,"T-complex protein 1 subunit gamma-like, transcript variant X1","liver"
"LOC115101740",155.084673277335,0.283921290547122,0.147578226988305,0.00308244006073333,0.0987738039056392,"succinate dehydrogenase cytochrome b560 subunit, mitochondrial-like, transcript variant X1","liver"
"LOC115102020",114.230862607735,0.282984288110617,0.16970747634834,0.00482206615290216,0.112590705889937,"40S ribosomal protein S23","liver"
"LOC115135586",64.8317819903526,0.282844401197623,0.195166815907438,0.0063646471473388,0.129820117443892,"proteasome subunit beta type-6-like, transcript variant X3","liver"
"LOC115106648",122.338210324329,0.282773649697806,0.121968343430292,0.00134556930141676,0.0676244392011865,"ras-related protein Rab-5C, transcript variant X4","liver"
"rpl39",1685.63512493942,0.282022794348921,0.148405156944087,0.00327677821243156,0.0995647716513986,"ribosomal protein L39","liver"
"LOC115110534",167.652561641131,0.281763506956889,0.125701872631564,0.00161956140840945,0.0743418187957702,"transmembrane protein 106B-like, transcript variant X4","liver"
"LOC115116667",88.4393854548743,0.280995420233808,0.155543223293791,0.00386305943275821,0.105366345687695,"proteasome subunit alpha type-1-like","liver"
"asah2",64.8486179578886,0.280982145764454,0.258374695789916,0.00898542963987555,0.146438163732368,"N-acylsphingosine amidohydrolase 2","liver"
"LOC115102966",941.166681436714,0.280235418103163,0.17561078853227,0.00441855479713515,0.108269851319413,"CCAAT/enhancer-binding protein delta-like","liver"
"LOC115104936",92.4194988837223,0.280028136425322,0.150756538983892,0.00361355971479765,0.103369826271606,"mitochondrial fission regulator 1-like","liver"
"LOC115110327",146.12802801956,0.279886910445716,0.150132344007927,0.00352202116657916,0.102308304400293,"ubiquitin domain-containing protein UBFD1-like, transcript variant X3","liver"
"LOC115144429",75.7192612011235,0.279806417264639,0.118575123991923,0.00128305159767287,0.0670100982937018,"vacuolar protein sorting-associated protein 26A-like","liver"
"LOC115104729",486.108115545581,0.277452209648531,0.0903975160555739,0.000174624290902199,0.0410803644347422,"cytochrome b-c1 complex subunit 9-like","liver"
"LOC115140224",52.7166843119531,0.277252134570468,0.164298813681293,0.00474384521055692,0.112065899827633,"ran-specific GTPase-activating protein-like, transcript variant X1","liver"
"LOC115111478",57.7200190832153,0.275983147494272,0.242894393355295,0.0087209060308918,0.144818339560044,"small nuclear ribonucleoprotein Sm D3, transcript variant X1","liver"
"LOC115108384",39.7953581305831,0.275776246852082,0.136216313673652,0.00268647822756944,0.0922501561356199,"MOB kinase activator 3A","liver"
"LOC115132995",1251.02889875504,0.275651813031116,0.239625072786127,0.00883754409648661,0.145587918719111,"ribose-phosphate pyrophosphokinase 2-like, transcript variant X1","liver"
"LOC115128695",120.786028850858,0.272636208141745,0.122217323537111,0.00173945523708325,0.0768067701095574,"cytochrome b-c1 complex subunit 7-like","liver"
"LOC115142640",109.095304773969,0.271962509888042,0.089687488633866,0.000199150237345712,0.0441858429539947,"protein dpy-30 homolog, transcript variant X1","liver"
