"category","term","ontology","over_represented_pvalue","FDR","numDEInCat","numInCat"
"GO:0033017","sarcoplasmic reticulum membrane","CC",1,1,0,4
"GO:0033018","sarcoplasmic reticulum lumen","CC",1,1,0,1
"GO:0033031","positive regulation of neutrophil apoptotic process","BP",1,1,0,3
"GO:0033063","Rad51B-Rad51C-Rad51D-XRCC2 complex","CC",1,1,0,3
"GO:0033065","Rad51C-XRCC3 complex","CC",1,1,0,2
"GO:0033106","cis-Golgi network membrane","CC",1,1,0,2
"GO:0033108","mitochondrial respiratory chain complex assembly","BP",1,1,0,5
"GO:0033120","positive regulation of RNA splicing","BP",1,1,0,2
"GO:0033137","negative regulation of peptidyl-serine phosphorylation","BP",1,1,0,3
"GO:0033138","positive regulation of peptidyl-serine phosphorylation","BP",1,1,0,3
"GO:0033149","FFAT motif binding","MF",1,1,0,8
"GO:0033152","immunoglobulin V(D)J recombination","BP",1,1,0,3
"GO:0033162","melanosome membrane","CC",1,1,0,1
"GO:0033169","histone H3-K9 demethylation","BP",1,1,0,2
"GO:0033176","proton-transporting V-type ATPase complex","CC",1,1,0,5
"GO:0033188","sphingomyelin synthase activity","MF",1,1,0,3
"GO:0033192","calmodulin-dependent protein phosphatase activity","MF",1,1,0,4
"GO:0033198","response to ATP","BP",1,1,0,1
"GO:0033210","leptin-mediated signaling pathway","BP",1,1,0,2
"GO:0033211","adiponectin-activated signaling pathway","BP",1,1,0,5
"GO:0033260","nuclear DNA replication","BP",1,1,0,2
"GO:0033263","CORVET complex","CC",1,1,0,3
"GO:0033290","eukaryotic 48S preinitiation complex","CC",1,1,0,3
"GO:0033292","T-tubule organization","BP",1,1,0,1
"GO:0033314","mitotic DNA replication checkpoint signaling","BP",1,1,0,5
"GO:0033328","peroxisome membrane targeting sequence binding","MF",1,1,0,2
"GO:0033344","cholesterol efflux","BP",1,1,0,6
"GO:0033353","S-adenosylmethionine cycle","BP",1,1,0,3
"GO:0033365","protein localization to organelle","BP",1,1,0,11
"GO:0033387","putrescine biosynthetic process from ornithine","BP",1,1,0,4
"GO:0033389","putrescine biosynthetic process from arginine, using agmatinase","BP",1,1,0,1
"GO:0033396","beta-alanine biosynthetic process via 3-ureidopropionate","BP",1,1,0,1
"GO:0033490","cholesterol biosynthetic process via lathosterol","BP",1,1,0,2
"GO:0033499","galactose catabolic process via UDP-galactose","BP",1,1,0,2
"GO:0033514","L-lysine catabolic process to acetyl-CoA via L-pipecolate","BP",1,1,0,1
"GO:0033522","histone H2A ubiquitination","BP",1,1,0,2
"GO:0033528","S-methylmethionine cycle","BP",1,1,0,1
"GO:0033539","fatty acid beta-oxidation using acyl-CoA dehydrogenase","BP",1,1,0,4
"GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase","BP",1,1,0,4
"GO:0033553","rDNA heterochromatin","CC",1,1,0,4
"GO:0033557","Slx1-Slx4 complex","CC",1,1,0,1
"GO:0033565","ESCRT-0 complex","CC",1,1,0,2
"GO:0033588","elongator holoenzyme complex","CC",1,1,0,5
"GO:0033596","TSC1-TSC2 complex","CC",1,1,0,3
"GO:0033628","regulation of cell adhesion mediated by integrin","BP",1,1,0,1
"GO:0033630","positive regulation of cell adhesion mediated by integrin","BP",1,1,0,1
"GO:0033634","positive regulation of cell-cell adhesion mediated by integrin","BP",1,1,0,3
"GO:0033679","3'-5' DNA/RNA helicase activity","MF",1,1,0,1
"GO:0033699","DNA 5'-adenosine monophosphate hydrolase activity","MF",1,1,0,1
"GO:0033700","phospholipid efflux","BP",1,1,0,2
"GO:0033749","histone H4R3 demethylase activity","MF",1,1,0,1
"GO:0033781","cholesterol 24-hydroxylase activity","MF",1,1,0,2
"GO:0033787","cyanocobalamin reductase (cyanide-eliminating) activity","MF",1,1,0,1
"GO:0033819","lipoyl(octanoyl) transferase activity","MF",1,1,0,1
"GO:0033823","procollagen glucosyltransferase activity","MF",1,1,0,1
"GO:0033829","O-fucosylpeptide 3-beta-N-acetylglucosaminyltransferase activity","MF",1,1,0,3
"GO:0033857","diphosphoinositol-pentakisphosphate kinase activity","MF",1,1,0,2
"GO:0033862","UMP kinase activity","MF",1,1,0,1
"GO:0033897","ribonuclease T2 activity","MF",1,1,0,2
"GO:0033906","hyaluronoglucuronidase activity","MF",1,1,0,3
"GO:0033971","hydroxyisourate hydrolase activity","MF",1,1,0,1
"GO:0034038","deoxyhypusine synthase activity","MF",1,1,0,1
"GO:0034039","8-oxo-7,8-dihydroguanine DNA N-glycosylase activity","MF",1,1,0,1
"GO:0034046","poly(G) binding","MF",1,1,0,5
"GO:0034058","endosomal vesicle fusion","BP",1,1,0,2
"GO:0034063","stress granule assembly","BP",1,1,0,14
"GO:0034066","Ric1-Rgp1 guanyl-nucleotide exchange factor complex","CC",1,1,0,3
"GO:0034087","establishment of mitotic sister chromatid cohesion","BP",1,1,0,3
"GO:0034088","maintenance of mitotic sister chromatid cohesion","BP",1,1,0,3
"GO:0034109","homotypic cell-cell adhesion","BP",1,1,0,4
"GO:0034122","negative regulation of toll-like receptor signaling pathway","BP",1,1,0,1
"GO:0034128","negative regulation of MyD88-independent toll-like receptor signaling pathway","BP",1,1,0,1
"GO:0034164","negative regulation of toll-like receptor 9 signaling pathway","BP",1,1,0,3
"GO:0034185","apolipoprotein binding","MF",1,1,0,4
"GO:0034197","triglyceride transport","BP",1,1,0,1
"GO:0034199","activation of protein kinase A activity","BP",1,1,0,1
"GO:0034203","glycolipid translocation","BP",1,1,0,1
"GO:0034219","carbohydrate transmembrane transport","BP",1,1,0,1
"GO:0034227","tRNA thio-modification","BP",1,1,0,1
"GO:0034237","protein kinase A regulatory subunit binding","MF",1,1,0,6
"GO:0034241","positive regulation of macrophage fusion","BP",1,1,0,1
"GO:0034244","negative regulation of transcription elongation by RNA polymerase II","BP",1,1,0,7
"GO:0034245","mitochondrial DNA-directed RNA polymerase complex","CC",1,1,0,2
"GO:0034246","mitochondrial transcription factor activity","MF",1,1,0,2
"GO:0034247","snoRNA splicing","BP",1,1,0,2
"GO:0034260","negative regulation of GTPase activity","BP",1,1,0,1
"GO:0034271","phosphatidylinositol 3-kinase complex, class III, type I","CC",1,1,0,3
"GO:0034272","phosphatidylinositol 3-kinase complex, class III, type II","CC",1,1,0,3
"GO:0034334","adherens junction maintenance","BP",1,1,0,2
"GO:0034338","short-chain carboxylesterase activity","MF",1,1,0,1
"GO:0034341","response to type II interferon","BP",1,1,0,2
"GO:0034353","mRNA 5'-diphosphatase activity","MF",1,1,0,1
"GO:0034363","intermediate-density lipoprotein particle","CC",1,1,0,2
"GO:0034372","very-low-density lipoprotein particle remodeling","BP",1,1,0,3
"GO:0034374","low-density lipoprotein particle remodeling","BP",1,1,0,1
"GO:0034375","high-density lipoprotein particle remodeling","BP",1,1,0,2
"GO:0034380","high-density lipoprotein particle assembly","BP",1,1,0,2
"GO:0034381","plasma lipoprotein particle clearance","BP",1,1,0,2
"GO:0034383","low-density lipoprotein particle clearance","BP",1,1,0,1
"GO:0034388","Pwp2p-containing subcomplex of 90S preribosome","CC",1,1,0,5
"GO:0034394","protein localization to cell surface","BP",1,1,0,2
"GO:0034399","nuclear periphery","CC",1,1,0,3
"GO:0034402","recruitment of 3'-end processing factors to RNA polymerase II holoenzyme complex","BP",1,1,0,3
"GO:0034440","lipid oxidation","BP",1,1,0,2
"GO:0034451","centriolar satellite","CC",1,1,0,4
"GO:0034452","dynactin binding","MF",1,1,0,10
"GO:0034453","microtubule anchoring","BP",1,1,0,4
"GO:0034454","microtubule anchoring at centrosome","BP",1,1,0,5
"GO:0034455","t-UTP complex","CC",1,1,0,3
"GO:0034462","small-subunit processome assembly","BP",1,1,0,1
"GO:0034470","ncRNA processing","BP",1,1,0,2
"GO:0034472","snRNA 3'-end processing","BP",1,1,0,9
"GO:0034473","U1 snRNA 3'-end processing","BP",1,1,0,3
"GO:0034474","U2 snRNA 3'-end processing","BP",1,1,0,2
"GO:0034476","U5 snRNA 3'-end processing","BP",1,1,0,3
"GO:0034477","U6 snRNA 3'-end processing","BP",1,1,0,1
"GO:0034485","phosphatidylinositol-3,4,5-trisphosphate 5-phosphatase activity","MF",1,1,0,3
"GO:0034498","early endosome to Golgi transport","BP",1,1,0,5
"GO:0034499","late endosome to Golgi transport","BP",1,1,0,8
"GO:0034501","protein localization to kinetochore","BP",1,1,0,3
"GO:0034504","protein localization to nucleus","BP",1,1,0,6
"GO:0034511","U3 snoRNA binding","MF",1,1,0,2
"GO:0034513","box H/ACA snoRNA binding","MF",1,1,0,5
"GO:0034514","mitochondrial unfolded protein response","BP",1,1,0,2
"GO:0034515","proteasome storage granule","CC",1,1,0,4
"GO:0034597","phosphatidylinositol-4,5-bisphosphate 4-phosphatase activity","MF",1,1,0,2
"GO:0034599","cellular response to oxidative stress","BP",1,1,0,12
"GO:0034605","cellular response to heat","BP",1,1,0,5
"GO:0034618","arginine binding","MF",1,1,0,3
"GO:0034625","fatty acid elongation, monounsaturated fatty acid","BP",1,1,0,8
"GO:0034626","fatty acid elongation, polyunsaturated fatty acid","BP",1,1,0,8
"GO:0034650","cortisol metabolic process","BP",1,1,0,2
"GO:0034657","GID complex","CC",1,1,0,9
"GO:0034663","endoplasmic reticulum chaperone complex","CC",1,1,0,4
"GO:0034685","integrin alphav-beta6 complex","CC",1,1,0,1
"GO:0034703","cation channel complex","CC",1,1,0,2
"GO:0034704","calcium channel complex","CC",1,1,0,3
"GO:0034709","methylosome","CC",1,1,0,5
"GO:0034713","type I transforming growth factor beta receptor binding","MF",1,1,0,4
"GO:0034720","histone H3-K4 demethylation","BP",1,1,0,5
"GO:0034728","nucleosome organization","BP",1,1,0,9
"GO:0034729","histone H3-K79 methylation","BP",1,1,0,2
"GO:0034736","cholesterol O-acyltransferase activity","MF",1,1,0,1
"GO:0034751","aryl hydrocarbon receptor complex","CC",1,1,0,13
"GO:0034755","iron ion transmembrane transport","BP",1,1,0,1
"GO:0034772","histone H4-K20 dimethylation","BP",1,1,0,3
"GO:0034773","histone H4-K20 trimethylation","BP",1,1,0,4
"GO:0034968","histone lysine methylation","BP",1,1,0,9
"GO:0034969","histone arginine methylation","BP",1,1,0,2
"GO:0034979","NAD-dependent protein deacetylase activity","MF",1,1,0,1
"GO:0034986","iron chaperone activity","MF",1,1,0,1
"GO:0034998","oligosaccharyltransferase I complex","CC",1,1,0,2
"GO:0035020","regulation of Rac protein signal transduction","BP",1,1,0,3
"GO:0035021","negative regulation of Rac protein signal transduction","BP",1,1,0,2
"GO:0035024","negative regulation of Rho protein signal transduction","BP",1,1,0,6
"GO:0035032","phosphatidylinositol 3-kinase complex, class III","CC",1,1,0,1
"GO:0035035","histone acetyltransferase binding","MF",1,1,0,3
"GO:0035050","embryonic heart tube development","BP",1,1,0,1
"GO:0035060","brahma complex","CC",1,1,0,8
"GO:0035066","positive regulation of histone acetylation","BP",1,1,0,2
"GO:0035067","negative regulation of histone acetylation","BP",1,1,0,1
"GO:0035097","histone methyltransferase complex","CC",1,1,0,16
"GO:0035098","ESC/E(Z) complex","CC",1,1,0,6
"GO:0035101","FACT complex","CC",1,1,0,3
"GO:0035108","limb morphogenesis","BP",1,1,0,1
"GO:0035148","tube formation","BP",1,1,0,1
"GO:0035189","Rb-E2F complex","CC",1,1,0,1
"GO:0035195","miRNA-mediated post-transcriptional gene silencing","BP",1,1,0,7
"GO:0035196","miRNA processing","BP",1,1,0,11
"GO:0035197","siRNA binding","MF",1,1,0,3
"GO:0035198","miRNA binding","MF",1,1,0,6
"GO:0035226","glutamate-cysteine ligase catalytic subunit binding","MF",1,1,0,2
"GO:0035229","positive regulation of glutamate-cysteine ligase activity","BP",1,1,0,2
"GO:0035235","ionotropic glutamate receptor signaling pathway","BP",1,1,0,1
"GO:0035240","dopamine binding","MF",1,1,0,1
"GO:0035241","protein-arginine omega-N monomethyltransferase activity","MF",1,1,0,3
"GO:0035243","protein-arginine omega-N symmetric methyltransferase activity","MF",1,1,0,1
"GO:0035246","peptidyl-arginine N-methylation","BP",1,1,0,2
"GO:0035249","synaptic transmission, glutamatergic","BP",1,1,0,19
"GO:0035251","UDP-glucosyltransferase activity","MF",1,1,0,1
"GO:0035252","UDP-xylosyltransferase activity","MF",1,1,0,4
"GO:0035253","ciliary rootlet","CC",1,1,0,1
"GO:0035256","G protein-coupled glutamate receptor binding","MF",1,1,0,4
"GO:0035259","nuclear glucocorticoid receptor binding","MF",1,1,0,10
"GO:0035299","inositol pentakisphosphate 2-kinase activity","MF",1,1,0,1
"GO:0035303","regulation of dephosphorylation","BP",1,1,0,3
"GO:0035307","positive regulation of protein dephosphorylation","BP",1,1,0,5
"GO:0035308","negative regulation of protein dephosphorylation","BP",1,1,0,3
"GO:0035312","5'-3' DNA exonuclease activity","MF",1,1,0,1
"GO:0035313","wound healing, spreading of epidermal cells","BP",1,1,0,2
"GO:0035325","Toll-like receptor binding","MF",1,1,0,1
"GO:0035330","regulation of hippo signaling","BP",1,1,0,4
"GO:0035331","negative regulation of hippo signaling","BP",1,1,0,4
"GO:0035332","positive regulation of hippo signaling","BP",1,1,0,5
"GO:0035336","long-chain fatty-acyl-CoA metabolic process","BP",1,1,0,5
"GO:0035338","long-chain fatty-acyl-CoA biosynthetic process","BP",1,1,0,3
"GO:0035339","SPOTS complex","CC",1,1,0,4
"GO:0035344","hypoxanthine transport","BP",1,1,0,1
"GO:0035364","thymine transport","BP",1,1,0,1
"GO:0035368","selenocysteine insertion sequence binding","MF",1,1,0,1
"GO:0035371","microtubule plus-end","CC",1,1,0,19
"GO:0035374","chondroitin sulfate binding","MF",1,1,0,1
"GO:0035378","carbon dioxide transmembrane transport","BP",1,1,0,2
"GO:0035379","carbon dioxide transmembrane transporter activity","MF",1,1,0,2
"GO:0035385","Roundabout signaling pathway","BP",1,1,0,3
"GO:0035435","phosphate ion transmembrane transport","BP",1,1,0,9
"GO:0035437","maintenance of protein localization in endoplasmic reticulum","BP",1,1,0,1
"GO:0035459","vesicle cargo loading","BP",1,1,0,4
"GO:0035494","SNARE complex disassembly","BP",1,1,0,6
"GO:0035497","cAMP response element binding","MF",1,1,0,9
"GO:0035499","carnosine biosynthetic process","BP",1,1,0,1
"GO:0035513","oxidative RNA demethylation","BP",1,1,0,1
"GO:0035515","oxidative RNA demethylase activity","MF",1,1,0,1
"GO:0035516","oxidative DNA demethylase activity","MF",1,1,0,1
"GO:0035518","histone H2A monoubiquitination","BP",1,1,0,1
"GO:0035519","protein K29-linked ubiquitination","BP",1,1,0,4
"GO:0035524","proline transmembrane transport","BP",1,1,0,1
"GO:0035542","regulation of SNARE complex assembly","BP",1,1,0,1
"GO:0035552","oxidative single-stranded DNA demethylation","BP",1,1,0,2
"GO:0035584","calcium-mediated signaling using intracellular calcium source","BP",1,1,0,2
"GO:0035591","signaling adaptor activity","MF",1,1,0,2
"GO:0035598","N6-threonylcarbomyladenosine methylthiotransferase activity","MF",1,1,0,1
"GO:0035600","tRNA methylthiolation","BP",1,1,0,1
"GO:0035608","protein deglutamylation","BP",1,1,0,1
"GO:0035609","C-terminal protein deglutamylation","BP",1,1,0,1
"GO:0035610","protein side chain deglutamylation","BP",1,1,0,1
"GO:0035617","stress granule disassembly","BP",1,1,0,2
"GO:0035621","ER to Golgi ceramide transport","BP",1,1,0,3
"GO:0035627","ceramide transport","BP",1,1,0,6
"GO:0035631","CD40 receptor complex","CC",1,1,0,2
"GO:0035643","L-DOPA receptor activity","MF",1,1,0,1
"GO:0035658","Mon1-Ccz1 complex","CC",1,1,0,3
"GO:0035666","TRIF-dependent toll-like receptor signaling pathway","BP",1,1,0,3
"GO:0035692","macrophage migration inhibitory factor receptor complex","CC",1,1,0,2
"GO:0035694","mitochondrial protein catabolic process","BP",1,1,0,1
"GO:0035695","mitophagy by induced vacuole formation","BP",1,1,0,1
"GO:0035718","macrophage migration inhibitory factor binding","MF",1,1,0,2
"GO:0035720","intraciliary anterograde transport","BP",1,1,0,3
"GO:0035770","ribonucleoprotein granule","CC",1,1,0,8
"GO:0035803","egg coat formation","BP",1,1,0,12
"GO:0035804","structural constituent of egg coat","MF",1,1,0,6
"GO:0035805","egg coat","CC",1,1,0,6
"GO:0035924","cellular response to vascular endothelial growth factor stimulus","BP",1,1,0,5
"GO:0035965","cardiolipin acyl-chain remodeling","BP",1,1,0,1
"GO:0035988","chondrocyte proliferation","BP",1,1,0,1
"GO:0036002","pre-mRNA binding","MF",1,1,0,5
"GO:0036010","protein localization to endosome","BP",1,1,0,1
"GO:0036035","osteoclast development","BP",1,1,0,1
"GO:0036042","long-chain fatty acyl-CoA binding","MF",1,1,0,1
"GO:0036054","protein-malonyllysine demalonylase activity","MF",1,1,0,1
"GO:0036055","protein-succinyllysine desuccinylase activity","MF",1,1,0,1
"GO:0036066","protein O-linked fucosylation","BP",1,1,0,1
"GO:0036071","N-glycan fucosylation","BP",1,1,0,3
"GO:0036085","GDP-fucose import into Golgi lumen","BP",1,1,0,1
"GO:0036089","cleavage furrow formation","BP",1,1,0,6
"GO:0036094","small molecule binding","MF",1,1,0,4
"GO:0036122","BMP binding","MF",1,1,0,3
"GO:0036126","sperm flagellum","CC",1,1,0,3
"GO:0036128","CatSper complex","CC",1,1,0,1
"GO:0036138","peptidyl-histidine hydroxylation","BP",1,1,0,2
"GO:0036139","peptidyl-histidine dioxygenase activity","MF",1,1,0,2
"GO:0036140","[protein]-asparagine 3-dioxygenase activity","MF",1,1,0,2
"GO:0036151","phosphatidylcholine acyl-chain remodeling","BP",1,1,0,1
"GO:0036211","protein modification process","BP",1,1,0,16
"GO:0036228","protein localization to nuclear inner membrane","BP",1,1,0,1
"GO:0036261","7-methylguanosine cap hypermethylation","BP",1,1,0,1
"GO:0036265","RNA (guanine-N7)-methylation","BP",1,1,0,2
"GO:0036297","interstrand cross-link repair","BP",1,1,0,11
"GO:0036312","phosphatidylinositol 3-kinase regulatory subunit binding","MF",1,1,0,2
"GO:0036316","SREBP-SCAP complex retention in endoplasmic reticulum","BP",1,1,0,4
"GO:0036337","Fas signaling pathway","BP",1,1,0,2
"GO:0036364","transforming growth factor beta1 activation","BP",1,1,0,1
"GO:0036371","protein localization to T-tubule","BP",1,1,0,5
"GO:0036374","glutathione hydrolase activity","MF",1,1,0,2
"GO:0036376","sodium ion export across plasma membrane","BP",1,1,0,9
"GO:0036396","RNA N6-methyladenosine methyltransferase complex","CC",1,1,0,4
"GO:0036402","proteasome-activating activity","MF",1,1,0,13
"GO:0036435","K48-linked polyubiquitin modification-dependent protein binding","MF",1,1,0,2
"GO:0036449","microtubule minus-end","CC",1,1,0,7
"GO:0036456","L-methionine-(S)-S-oxide reductase activity","MF",1,1,0,3
"GO:0036462","TRAIL-activated apoptotic signaling pathway","BP",1,1,0,3
"GO:0036464","cytoplasmic ribonucleoprotein granule","CC",1,1,0,8
"GO:0036493","positive regulation of translation in response to endoplasmic reticulum stress","BP",1,1,0,4
"GO:0036498","IRE1-mediated unfolded protein response","BP",1,1,0,3
"GO:0036502","Derlin-1-VIMP complex","CC",1,1,0,1
"GO:0036503","ERAD pathway","BP",1,1,0,4
"GO:0036513","Derlin-1 retrotranslocation complex","CC",1,1,0,1
"GO:0036524","protein deglycase activity","MF",1,1,0,2
"GO:0036529","protein deglycation, glyoxal removal","BP",1,1,0,2
"GO:0038007","netrin-activated signaling pathway","BP",1,1,0,3
"GO:0038018","Wnt receptor catabolic process","BP",1,1,0,3
"GO:0038036","sphingosine-1-phosphate receptor activity","MF",1,1,0,4
"GO:0038039","G protein-coupled receptor heterodimeric complex","CC",1,1,0,3
"GO:0038083","peptidyl-tyrosine autophosphorylation","BP",1,1,0,3
"GO:0038093","Fc receptor signaling pathway","BP",1,1,0,1
"GO:0038095","Fc-epsilon receptor signaling pathway","BP",1,1,0,2
"GO:0038098","sequestering of BMP from receptor via BMP binding","BP",1,1,0,3
"GO:0038109","Kit signaling pathway","BP",1,1,0,1
"GO:0038128","ERBB2 signaling pathway","BP",1,1,0,1
"GO:0038131","neuregulin receptor activity","MF",1,1,0,1
"GO:0038132","neuregulin binding","MF",1,1,0,1
"GO:0038158","granulocyte colony-stimulating factor signaling pathway","BP",1,1,0,2
"GO:0038166","angiotensin-activated signaling pathway","BP",1,1,0,1
"GO:0038177","death receptor agonist activity","MF",1,1,0,1
"GO:0038183","bile acid signaling pathway","BP",1,1,0,1
"GO:0038187","pattern recognition receptor activity","MF",1,1,0,3
"GO:0038191","neuropilin binding","MF",1,1,0,3
"GO:0038202","TORC1 signaling","BP",1,1,0,3
"GO:0039536","negative regulation of RIG-I signaling pathway","BP",1,1,0,5
"GO:0039552","RIG-I binding","MF",1,1,0,4
"GO:0039689","negative stranded viral RNA replication","BP",1,1,0,1
"GO:0040001","establishment of mitotic spindle localization","BP",1,1,0,1
"GO:0040008","regulation of growth","BP",1,1,0,3
"GO:0040011","locomotion","BP",1,1,0,2
"GO:0040012","regulation of locomotion","BP",1,1,0,1
"GO:0040031","snRNA modification","BP",1,1,0,2
"GO:0040037","negative regulation of fibroblast growth factor receptor signaling pathway","BP",1,1,0,4
"GO:0040038","polar body extrusion after meiotic divisions","BP",1,1,0,3
"GO:0042010","interleukin-15 receptor activity","MF",1,1,0,1
"GO:0042043","neurexin family protein binding","MF",1,1,0,7
"GO:0042048","olfactory behavior","BP",1,1,0,1
"GO:0042054","histone methyltransferase activity","MF",1,1,0,9
"GO:0042059","negative regulation of epidermal growth factor receptor signaling pathway","BP",1,1,0,4
"GO:0042063","gliogenesis","BP",1,1,0,3
"GO:0042113","B cell activation","BP",1,1,0,2
"GO:0042119","neutrophil activation","BP",1,1,0,3
"GO:0042126","nitrate metabolic process","BP",1,1,0,1
"GO:0042129","regulation of T cell proliferation","BP",1,1,0,2
"GO:0042132","fructose 1,6-bisphosphate 1-phosphatase activity","MF",1,1,0,3
"GO:0042134","rRNA primary transcript binding","MF",1,1,0,5
"GO:0042138","meiotic DNA double-strand break formation","BP",1,1,0,1
"GO:0042144","vacuole fusion, non-autophagic","BP",1,1,0,1
"GO:0042148","strand invasion","BP",1,1,0,4
"GO:0042149","cellular response to glucose starvation","BP",1,1,0,4
"GO:0042159","lipoprotein catabolic process","BP",1,1,0,2
"GO:0042167","heme catabolic process","BP",1,1,0,4
"GO:0042169","SH2 domain binding","MF",1,1,0,3
"GO:0042176","regulation of protein catabolic process","BP",1,1,0,6
"GO:0042177","negative regulation of protein catabolic process","BP",1,1,0,4
"GO:0042255","ribosome assembly","BP",1,1,0,1
"GO:0042262","DNA protection","BP",1,1,0,1
"GO:0042264","peptidyl-aspartic acid hydroxylation","BP",1,1,0,5
"GO:0042271","susceptibility to natural killer cell mediated cytotoxicity","BP",1,1,0,3
"GO:0042276","error-prone translesion synthesis","BP",1,1,0,7
"GO:0042278","purine nucleoside metabolic process","BP",1,1,0,2
"GO:0042281","dolichyl pyrophosphate Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","MF",1,1,0,1
"GO:0042283","dolichyl pyrophosphate Glc1Man9GlcNAc2 alpha-1,3-glucosyltransferase activity","MF",1,1,0,1
"GO:0042284","sphingolipid delta-4 desaturase activity","MF",1,1,0,2
"GO:0042287","MHC protein binding","MF",1,1,0,2
"GO:0042292","URM1 activating enzyme activity","MF",1,1,0,1
"GO:0042310","vasoconstriction","BP",1,1,0,3
"GO:0042311","vasodilation","BP",1,1,0,1
"GO:0042326","negative regulation of phosphorylation","BP",1,1,0,3
"GO:0042327","positive regulation of phosphorylation","BP",1,1,0,3
"GO:0042357","thiamine diphosphate metabolic process","BP",1,1,0,1
"GO:0042371","vitamin K biosynthetic process","BP",1,1,0,2
"GO:0042373","vitamin K metabolic process","BP",1,1,0,2
"GO:0042383","sarcolemma","CC",1,1,0,22
"GO:0042392","sphingosine-1-phosphate phosphatase activity","MF",1,1,0,3
"GO:0042406","extrinsic component of endoplasmic reticulum membrane","CC",1,1,0,1
"GO:0042417","dopamine metabolic process","BP",1,1,0,1
"GO:0042420","dopamine catabolic process","BP",1,1,0,1
"GO:0042421","norepinephrine biosynthetic process","BP",1,1,0,1
"GO:0042424","catecholamine catabolic process","BP",1,1,0,1
"GO:0042446","hormone biosynthetic process","BP",1,1,0,4
"GO:0042448","progesterone metabolic process","BP",1,1,0,4
"GO:0042450","arginine biosynthetic process via ornithine","BP",1,1,0,1
"GO:0042461","photoreceptor cell development","BP",1,1,0,1
"GO:0042470","melanosome","CC",1,1,0,5
"GO:0042472","inner ear morphogenesis","BP",1,1,0,4
"GO:0042491","inner ear auditory receptor cell differentiation","BP",1,1,0,4
"GO:0042541","hemoglobin biosynthetic process","BP",1,1,0,4
"GO:0042542","response to hydrogen peroxide","BP",1,1,0,4
"GO:0042543","protein N-linked glycosylation via arginine","BP",1,1,0,2
"GO:0042552","myelination","BP",1,1,0,4
"GO:0042555","MCM complex","CC",1,1,0,5
"GO:0042565","RNA nuclear export complex","CC",1,1,0,1
"GO:0042572","retinol metabolic process","BP",1,1,0,3
"GO:0042574","retinal metabolic process","BP",1,1,0,4
"GO:0042577","lipid phosphatase activity","MF",1,1,0,1
"GO:0042585","germinal vesicle","CC",1,1,0,1
"GO:0042586","peptide deformylase activity","MF",1,1,0,2
"GO:0042590","antigen processing and presentation of exogenous peptide antigen via MHC class I","BP",1,1,0,1
"GO:0042593","glucose homeostasis","BP",1,1,0,8
"GO:0042594","response to starvation","BP",1,1,0,4
"GO:0042609","CD4 receptor binding","MF",1,1,0,2
"GO:0042612","MHC class I protein complex","CC",1,1,0,1
"GO:0042613","MHC class II protein complex","CC",1,1,0,2
"GO:0042615","CD154 receptor binding","MF",1,1,0,1
"GO:0042622","photoreceptor outer segment membrane","CC",1,1,0,1
"GO:0042627","chylomicron","CC",1,1,0,3
"GO:0042641","actomyosin","CC",1,1,0,2
"GO:0042645","mitochondrial nucleoid","CC",1,1,0,5
"GO:0042692","muscle cell differentiation","BP",1,1,0,2
"GO:0042700","luteinizing hormone signaling pathway","BP",1,1,0,1
"GO:0042709","succinate-CoA ligase complex","CC",1,1,0,4
"GO:0042720","mitochondrial inner membrane peptidase complex","CC",1,1,0,1
"GO:0042721","TIM22 mitochondrial import inner membrane insertion complex","CC",1,1,0,5
"GO:0042732","D-xylose metabolic process","BP",1,1,0,2
"GO:0042734","presynaptic membrane","CC",1,1,0,11
"GO:0042752","regulation of circadian rhythm","BP",1,1,0,6
"GO:0042758","long-chain fatty acid catabolic process","BP",1,1,0,1
"GO:0042759","long-chain fatty acid biosynthetic process","BP",1,1,0,1
"GO:0042760","very long-chain fatty acid catabolic process","BP",1,1,0,7
"GO:0042765","GPI-anchor transamidase complex","CC",1,1,0,3
"GO:0042775","mitochondrial ATP synthesis coupled electron transport","BP",1,1,0,3
"GO:0042780","tRNA 3'-end processing","BP",1,1,0,2
"GO:0042781","3'-tRNA processing endoribonuclease activity","MF",1,1,0,3
"GO:0042789","mRNA transcription by RNA polymerase II","BP",1,1,0,3
"GO:0042790","nucleolar large rRNA transcription by RNA polymerase I","BP",1,1,0,1
"GO:0042795","snRNA transcription by RNA polymerase II","BP",1,1,0,10
"GO:0042796","snRNA transcription by RNA polymerase III","BP",1,1,0,2
"GO:0042799","histone H4K20 methyltransferase activity","MF",1,1,0,8
"GO:0042800","histone H3K4 methyltransferase activity","MF",1,1,0,22
"GO:0042803","protein homodimerization activity","MF",1,1,0,42
"GO:0042805","actinin binding","MF",1,1,0,3
"GO:0042809","nuclear vitamin D receptor binding","MF",1,1,0,2
"GO:0042813","Wnt receptor activity","MF",1,1,0,9
"GO:0042823","pyridoxal phosphate biosynthetic process","BP",1,1,0,1
"GO:0042832","defense response to protozoan","BP",1,1,0,2
"GO:0042834","peptidoglycan binding","MF",1,1,0,2
"GO:0042908","xenobiotic transport","BP",1,1,0,1
